"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-08-31","RGNNF","ZAR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",0,0,0,0,-1416858,197205,124145,-1738209,0,-7940273,-9357131,-66243000,0,0,0,56659046,-9583954,134828000,134828000,0,0,0,0,0,0,0,0,0,-108314189,26513811,1539309,9112035,13267302,4155267,-56163000,-66243000,-122406000,0,0
"2025-09-30","RHCGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-26180884,12635112,0,0,0,0,0,0,0,108622225,95076453,-10795834,811020,-54867820,0,23751,-64828883,-34842577,0,-34842577,262422,262422,262422,0,0,0,0,0,-733393,-35313548,203066,-4862912,5163300,10026212,95076453,-10626679,84449774,0,0
"2025-09-30","RICO.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",14922000000,29027000000,0,0,-37581000000,-27151000000,-4837000000,6114000000,-11707000000,394000000,6762000000,-20560000000,28000000,4000000,12000000,651000000,-19865000000,39428000000,3602000000,35826000000,-3000000,-3000000,0,-3000000,0,0,0,0,-8535000000,30890000000,1130000000,18917000000,176998000000,158081000000,6762000000,-12045000000,-5283000000,0,0
"2025-09-30","RICOF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",100872720,196222520,0,0,-254047560,-183540760,-32698120,41330640,-79139320,2663440,45711120,-138985600,189280,27040,81120,4400760,-134287400,266533280,24349520,242183760,-20280,-20280,0,-20280,0,0,0,0,-57696600,208816400,-20657699,99582421,1196506480,1096924059,45711120,-81424200,-35713080,0,0
"2025-09-30","RICOY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",101185382,196830726,0,0,-258567678,-188621440,-32639796,43052716,-80359157,6489942,45938372,-141219243,187266,31161,82699,4480660,-136437457,272331618,25107152,247224466,-20645,-20645,0,-20645,0,316028,316028,0,-58529386,214097615,-19517985,104080545,1198483258,1094402713,45938372,-82725992,-36787620,0,0
"2025-09-30","RKEC.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",17081000,23467000,0,0,-153062000,208011000,-304006000,-122956000,65889000,1000,-112513000,-920000,0,-12711000,0,-3021999,-16652999,-46693000,138137000,-184830000,18300000,18300000,18300000,0,0,0,0,0,131760000,103367000,15731999,-10067000,437925000,447992000,-112513000,-920000,-113433000,0,0
"2025-09-27","RL","USD","0001037038","2025-11-06","2025-11-06 10:09:18","2026","Q2",207500000,57000000,-600000,39400000,-262500000,-134300000,-46800000,70200000,-151600000,12400000,53200000,-93800000,0,-193100000,175400000,0,-111500000,-405500000,-405500000,0,-112600000,-112600000,0,-112600000,0,-55300000,-55300000,0,100000,-573300000,-15800000,-647400000,1450000000,2097400000,53200000,-93800000,-40599999,0,0
"2025-08-31","RLT.AX","ZAR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",0,0,0,0,-2167332,301660,189902,-2658896,0,-12146039,-14313371,-66243000,0,0,0,51582663,-14660337,134828000,134828000,0,0,0,0,0,0,0,0,0,-94270481,40557519,2064135,13647946,20385520,6737574,-56163000,-66243000,-122406000,0,0
"2025-09-30","RMC.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",191467000,18060000,0,0,-284503000,247264000,-177936000,234004000,-587835000,-242755000,-317731000,-72800000,3901000,0,0,343074000,274175000,35480000,-395000,35875000,0,0,0,0,0,0,0,0,1000,35481000,1000,-8074000,89356000,97430000,-317731000,-72800000,-390531000,0,0
"2025-08-31","RMCF","USD","0001616262","2025-10-14","2025-10-14 16:30:52","2026","Q2",-662000,345000,0,56000,-87000,-722000,325000,767000,-457000,-140000,-488000,-56000,0,0,0,-132000,-188000,0,0,0,0,0,0,0,0,0,0,0,1800000,1800000,0,1124000,2017000,893000,-488000,-56000,-544000,0,0
"2025-10-31","RMNXF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-64880,0,0,0,32491,-1269,0,0,33760,9589,-22800,-1281,0,0,0,0,-1281,35670,0,35670,0,0,0,0,0,0,0,0,0,35670,-124,11464,22171,10707,-22800,0,-22800,0,0
"2025-09-30","ROHCF","JPY","0001442653","2025-09-30","2025-09-30 00:00:00","2026","Q2",11042000000,14011000000,0,0,6209000000,-4604000000,4741000000,0,6072000000,5210000000,36472000000,-42914000000,0,-2044000000,92539000000,5559000000,53140000000,0,0,0,0,0,0,0,0,0,0,0,-345000000,-345000000,5540000000,94807000000,297135000000,202328000000,36472000000,-42914000000,-6442000000,0,0
"2025-09-30","ROHCY","JPY","0001442653","2025-09-30","2025-09-30 00:00:00","2026","Q2",11042000000,14011000000,0,0,6209000000,-4604000000,4741000000,0,6072000000,-31010962004,251037996,-42914000000,0,-2044000000,92539000000,-47213843977,367156023,0,0,0,0,0,0,0,0,281982,281982,0,-2366912,-2084930,-81190909,534918180,2011957883,1477039703,251037996,-294615786,-43577790,0,0
"2025-09-27","ROLL","USD","0001324948","2025-10-31","2025-10-31 14:41:12","2026","Q2",60000000,32900000,13500000,7400000,0,24300000,-25400000,-3400000,0,-25400000,88400000,-16700000,-275000000,0,0,0,-291700000,0,0,0,0,0,-600000,0,0,0,0,0,161900000,161900000,-300000,-41700000,91200000,132900000,88400000,-16700000,71700000,0,0
"2025-09-27","ROLLP","USD","0001324948","2025-10-31","2025-10-31 14:41:12","2026","Q2",60000000,32900000,13500000,7400000,-28800000,24300000,-25400000,-3400000,-24300000,3400000,88400000,-16700000,-275000000,0,0,0,-291700000,154800000,154800000,0,8800000,8800000,8800000,0,0,0,0,0,-1700000,161900000,-300000,-41700000,91200000,132900000,88400000,-16700000,71700000,41600000,24300000
"2025-09-30","ROMA","USD","0001945240","2025-12-23","2025-12-23 06:02:52","2026","Q2",-2246131,1066,0,0,502932,41815,0,0,461116,28645,-1713488,0,-1697182,0,0,-3466990,-5164172,0,0,0,6918514,6918514,6918514,0,0,0,0,0,-22296,6896218,-6016,12542,2697573,2685031,-1713488,0,-1713490,0,0
"2025-08-02","ROOT.TO","CAD","0000000000","2025-08-02","2025-08-02 00:00:00","2026","Q2",-4394000,7032000,0,203000,-2302000,-2118000,-9384000,8688000,512000,-1488000,-949000,-1486000,0,0,0,-13000,-1499000,-5336000,-5336000,0,-1535000,-1535000,0,-1535000,0,0,0,0,2226000,-4645000,0,-7093000,-1179000,5914000,-949000,-1486000,-2435000,0,1874000
"2025-08-02","RROTF","CAD","0000000000","2025-08-02","2025-08-02 00:00:00","2026","Q2",-4394000,7032000,0,203000,-10733000,-2118000,-9384000,0,769000,6943000,-949000,-1486000,0,0,0,-13000,-1499000,-5336000,-5336000,0,-1535000,-1535000,0,-1535000,0,0,0,0,2226000,-4645000,0,-7093000,-1179000,5914000,-949000,-1486000,-2435000,0,1874000
"2025-09-30","RS1.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",83000000,40100000,0,0,8300000,18000000,20500000,-27600000,-2600000,-9800000,121600000,-25100000,3400000,0,0,0,-21700000,-48700000,0,-48700000,100000,100000,100000,0,0,-65099999,-65099999,0,-8300000,-122000000,93600000,71500000,219200000,147700000,121600000,-8900000,112700000,0,0
"2025-10-31","RSKIA","USD","0000084112","2025-12-15","2025-12-15 17:20:09","2026","Q2",2343000,108000,243000,0,-426000,346000,-487000,-166000,-119000,-1054000,1214000,0,0,-163000,6000,0,-157000,0,0,0,-12000,-12000,0,-12000,0,-4462000,-4462000,0,0,-4474000,0,-3417000,4843000,8260000,1214000,0,1214000,695000,0
"2025-09-30","RSSOFTWARE.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-59160000,12492000,0,0,22130000,25401000,0,-4581000,1310000,5368000,-19170000,-16389000,0,0,0,-2811000,-19200000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,-38372000,56454000,94826000,-19170000,-16389000,-35559000,0,0
"2025-09-30","RSSOFTWARE.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-59160000,12492000,0,0,22130000,25401000,0,-4581000,1310000,5368000,-19170000,-16389000,0,0,0,-2811000,-19200000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,-38372000,56454000,94826000,-19170000,-16389000,-35559000,0,0
"2025-07-31","RTMAF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",13144000,14454000,5007000,152000,8292000,322000,8699000,0,-729000,18080000,59129000,-8344000,0,0,0,0,-8344000,-12012000,-12012000,0,-31757,-31757,0,-164000,0,0,0,0,-12243,-12056000,1135000,39864000,125290000,85426000,59129000,-8344000,50785000,0,0
"2025-07-31","RTMNF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",13144000,14454000,5007000,152000,25264000,322000,8699000,0,16243000,1108000,59129000,-8344000,0,0,0,0,-8344000,-12012000,-12012000,0,-44000,-44000,120000,-164000,0,0,0,0,0,-12056000,1135000,39864000,125290000,85426000,59129000,-8344000,50785000,0,0
"2025-09-30","RUBFILA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",105088000,26773000,0,0,64946000,-11405000,-14258000,58117000,32492000,-31388000,165419000,-23409000,0,0,0,42218000,18809000,0,0,0,0,0,0,0,0,-108535000,-108535000,0,12000,-108523000,322465000,398170000,329310000,267650000,165419000,-23409000,142010000,0,0
"2025-09-30","RUBNF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-586124,4200561,0,0,-2735249,6447374,-10257186,1074562,0,-7326562,-6447374,-1758374,488437,0,0,0,-1269937,9084936,0,9084936,0,0,0,0,0,0,0,0,-1563000,7521936,278045,82670,3591630,3508960,-6447374,-1758375,-8205749,0,0
"2025-09-30","RUSTOMJEE.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",85500000,39900000,0,0,0,0,0,0,0,-2285300000,-2159900000,-29600000,4500000,-8507400000,0,7898700000,-633800000,1134100000,0,1134100000,8500000,8500000,8500000,0,0,-189000000,-189000000,0,1552500000,2506100000,11085400000,10797800000,10797800000,0,-2159900000,-29600000,-2189500000,0,0
"2025-09-30","RUSTOMJEE.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",85500000,39900000,0,0,0,0,0,0,0,-2285300000,-2159900000,-29600000,4500000,-8507400000,0,7898700000,-633800000,1134100000,0,1134100000,8500000,8500000,8500000,0,0,-189000000,-189000000,0,1552500000,2506100000,11085400000,10797800000,10797800000,0,-2159900000,-29600000,-2189500000,0,0
"2025-09-30","RXN","USD","0001439288","2025-10-28","2025-10-28 16:18:33","2026","Q2",46700000,21400000,-7500000,7300000,34200000,-30400000,44600000,-21100000,21400000,80200000,182300000,-15900000,-59400000,0,0,-1900000,-77200000,0,0,0,0,0,0,-28300000,0,-9700000,-9700000,0,319800000,310100000,-7300000,58200000,260100000,201900000,182300000,-15900000,166400000,0,0
"2025-09-30","RYAAY","EUR","0001038683","2025-11-03","2025-11-03 09:32:07","2026","Q2",1718900000,344200000,0,4500000,-1936000000,19200000,-300000,0,-1954900000,189300000,320900000,-490500000,0,0,0,729400000,238900000,-858400000,-858400000,0,-143500000,-143500000,0,-143500000,0,-229000000,-229000000,0,800000,-1230100000,20500000,-649800000,2963500000,3613300000,320900000,-490500000,-169600000,0,28400000
"2025-09-30","RYAOF","EUR","0001038683","2025-11-03","2025-11-03 09:32:07","2026","Q2",1718900000,344200000,0,4500000,-1936000000,19200000,-300000,0,-1954900000,189300000,320900000,-490500000,0,0,0,729400000,238900000,-858400000,-858400000,0,-143500000,-143500000,0,-143500000,0,-229000000,-229000000,0,800000,-1230100000,20500000,-649800000,2963500000,3613300000,320900000,-490500000,-169600000,0,28400000
"2025-09-30","RYHTY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-26800652,12934217,0,0,0,0,0,0,0,111193592,97327157,-11051399,830218,-56166682,0,24314,-66363549,-35667390,0,-35667390,268635,268635,268635,0,0,0,0,0,-750755,-36149510,360627,-4825275,5175333,10000608,97327157,-10878237,86448920,0,0
"2025-09-30","RYM.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-45194000,21811000,0,0,0,0,0,0,0,187506000,164123000,-18636000,1400000,-94714000,0,41000,-111909000,-60146000,0,-60146000,453000,453000,453000,0,0,0,0,0,-1266000,-60959000,0,-8745000,8913000,17658000,164123000,-18344000,145779000,0,0
"2025-07-31","S","USD","0001583708","2025-08-28","2025-08-28 16:11:20","2026","Q2",-72019000,12269000,0,73884000,-32758000,-24171000,0,-11855000,3268000,17581000,-1043000,-264000,0,-40832000,178250000,-5920000,131234000,0,0,0,0,0,0,0,0,0,0,0,-40676000,-40676000,0,89515000,281776000,192261000,-1043000,-6184000,-7227000,1637000,0
"2025-09-30","S08.SI","SGD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",16442000,14921000,0,0,-40814000,12553000,0,-53367000,0,-23052000,-32503000,-8861000,93575000,0,56456000,0,141170000,0,0,0,0,0,0,0,0,-202614000,-202614000,0,-4080000,-206694000,-4304000,-102331000,594089000,696420000,-32503000,-8861000,-41364000,0,0
"2025-09-30","S58.SI","SGD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",0,0,0,0,0,0,0,0,0,311000000,311000000,-73800000,0,0,0,166200000,92400000,0,0,0,0,0,0,0,0,-44300000,-44300000,0,-359600000,-403900000,5300000,4800000,667200000,662400000,311000000,-73800000,237200000,0,0
"2025-09-30","SADMF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-332024,5401,0,0,175929,-8614,0,0,184543,-58372,-209066,0,0,0,0,0,0,0,0,0,1013398,1013398,1013398,0,0,0,0,0,0,1013398,16708,821040,1033964,212924,-209066,0,-209067,0,0
"2025-09-30","SAFFRON.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2374400,-19480000,0,0,81036300,-16546000,-6949200,5447800,99083700,22526400,86457100,0,5000000,0,0,-400,4999600,-96646300,-96646300,0,0,0,0,0,0,0,0,0,0,-96646300,400,-5189200,11133000,16322200,86457100,-86456700,86457100,0,0
"2025-08-01","SAIC","USD","0001571123","2025-09-04","2025-09-04 12:23:39","2026","Q2",127000000,35000000,109000000,10000000,-159000000,58000000,0,-117000000,-100000000,0,122000000,0,0,-1000000,1000000,-7000000,-7000000,11000000,11000000,0,-104000000,-104000000,6000000,-110000000,0,-17000000,-17000000,0,-4000000,-114000000,0,1000000,56000000,55000000,122000000,-7000000,115000000,0,0
"2025-07-31","SAIL","USD","0001627857","2025-07-31","2025-07-31 00:00:00","2026","Q2",-10552000,52466000,-33583000,48349000,-19924000,-23623000,0,-340000,4039000,13189000,49945000,-962000,0,0,0,-3025000,-3987000,0,0,0,0,0,0,0,0,0,0,0,-2977000,-2977000,0,42981000,277316000,234335000,49945000,-3987000,45958000,1202000,176000
"2025-08-31","SAJ","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-08-31","SAK","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-10-31","SAM.TO","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-710000,852000,30000,0,2237000,930000,1492000,-200000,15000,1935000,4344000,-866000,0,0,0,0,-866000,0,0,0,5786000,5786000,5786000,0,0,0,0,0,-184000,5602000,-187000,8893000,9756000,863000,4344000,-505000,3839000,0,0
"2025-09-30","SANGINITA.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-6775000,0,0,0,0,0,0,0,0,6775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","SAP.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",185000000,156000000,69000000,19000000,-7000000,-112000000,-17000000,103000000,19000000,-50000000,372000000,-84000000,3000000,0,0,0,-81000000,-77000000,50000000,-127000000,-78000000,-78000000,16000000,-94000000,0,-82000000,-82000000,0,-17000000,-254000000,3000000,40000000,296000000,256000000,372000000,-84000000,288000000,0,0
"2025-09-30","SAPIF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",185000000,156000000,69000000,19000000,-5026000,-80416000,-12206000,73954000,13642000,-156878000,267096000,-60312000,2154000,0,0,0,-58158000,-55286000,35900000,-91186000,-56004000,-56004000,11488000,-67492000,0,-58876000,-58876000,0,-12206000,-182372000,-2069999,24496000,212528000,188031999,267096000,-59594000,207502000,0,0
"2025-08-31","SAR","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-09-30","SAREGAMA.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",437600000,190100000,0,0,1337900000,0,0,0,1337900000,5100000,1970700000,0,100000,-1783700000,1738200000,-1381900000,-1427300000,-521000000,-531000000,10000000,100000,100000,-39900000,40000000,0,0,0,0,-3899999,-524799999,-623900000,-605300000,4027700000,4633000000,1970700000,-1970700000,0,0,0
"2025-09-30","SAREGAMA.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",437600000,190100000,0,0,1337900000,0,0,0,1337900000,5100000,1970700000,0,100000,-1783700000,1738200000,-1381900000,-1427300000,-521000000,-531000000,10000000,100000,100000,-39900000,40000000,0,0,0,0,-3899999,-524799999,-623900000,-605300000,4027700000,4633000000,1970700000,-1970700000,0,0,0
"2025-08-31","SAT","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-09-30","SAXJY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6769659,26149537,0,0,-15590400,-3476408,-20664412,8037298,513122,1623587,18952383,-4211342,6271,0,8293923,0,4088853,0,0,0,-45309,-45309,0,-45309,0,-6752124,-6752124,0,-23850918,-30648351,514694,-7092421,31607629,38700050,18952383,-4211343,14741040,0,0
"2025-08-31","SAY","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-08-31","SAZ","USD","0001377936","2025-10-07","2025-10-07 16:02:33","2026","Q2",0,1247847000,-11315000,0,-6422757,-600780,0,-4537422,-1284555,-1227065176,3044067,0,0,-52222500,29876297,0,-22346203,-4975000,-4975000,0,11081091,11081091,11081091,0,0,-10507525000,-10507525000,0,10497239027,-4179882,0,-23482018,200804707,224286725,3044067,0,3044070,0,0
"2025-09-30","SBHGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",548884960,110620640,0,0,4224242880,-1955803200,0,784768400,5395277680,146103880,5029852360,-68674840,-71189560,-8258056560,2059454280,109741840,-6228724840,507358280,-542253400,1049611680,750116640,750116640,750143680,-27040,0,-2311920,0,0,-49300680,1205862320,-1778855616,-1771865776,42071400800,43843266576,5029852360,0,5029852360,0,0
"2025-09-30","SBRANDS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4703460,157940,0,0,-6606790,-128090,-437420,-2974120,-3067160,450060,-1295330,0,0,-5739450,0,0,-5739450,0,0,0,0,0,0,0,0,0,0,0,0,0,21895940,14861160,43703180,28842020,-1295330,0,-1295330,0,0
"2025-09-30","SBRY.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",185000000,670000000,0,0,-1716000000,44000000,-79000000,173000000,-1854000000,82000000,-779000000,-475000000,1000000,0,0,-641000000,-1115000000,-28000000,0,-28000000,-152000000,-152000000,18000000,-170000000,0,-223000000,-223000000,0,-245000000,-648000000,1036000000,-1506000000,1271000000,2777000000,-779000000,-361000000,-1140000000,0,0
"2025-09-30","SCHAND.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-527200000,106430000,0,0,-139500000,146830000,-178770000,-79580000,-27980000,-241920000,-802190000,-100000000,3050000,-15490000,456890000,1000000,345450000,439380000,-15970000,455350000,2390000,2390000,2390000,0,0,0,0,0,-38980000,402790000,-393790000,-447740000,333260000,781000000,-802190000,-100000000,-902190000,0,0
"2025-09-30","SCHAND.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-527200000,106430000,0,0,-139500000,146830000,-178770000,-79580000,-27980000,-241920000,-802190000,-100000000,3050000,-15490000,456890000,1000000,345450000,439380000,-15970000,455350000,2390000,2390000,2390000,0,0,0,0,0,-38980000,402790000,-393790000,-447740000,333260000,781000000,-802190000,-100000000,-902190000,0,0
"2025-11-30","SCHL","USD","0000866729","2025-12-19","2025-12-19 16:04:13","2026","Q2",55900000,5700000,-200000,2500000,-27500000,-95700000,28500000,-21700000,61400000,36800000,73200000,-10000000,0,0,0,-4300000,-14300000,-50800000,-50800000,0,3000000,3000000,-900000,0,0,-5100000,-5100000,0,0,-52900000,-1000000,5000000,99300000,94300000,73200000,-10000000,63200000,0,0
"2025-08-29","SCS","USD","0001050825","2025-09-26","2025-09-26 10:38:09","2026","Q2",35000000,19300000,0,4300000,-16000000,-28000000,-700000,-8000000,20700000,16300000,58900000,-18100000,0,-2300000,0,6900000,-13500000,0,0,0,-200000,-200000,0,-200000,0,-11900000,-11900000,0,0,-12100000,300000,33600000,224100000,190500000,58900000,-18100000,40800000,0,0
