"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-09-30","HATHWAY.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1792500000,21414200000,23206700000,4389000000,4389000000,0,8900000,0,1948200000,29552800000,12029500000,904600000,564000000,1468600000,8184700000,2696800000,414500000,24794100000,0,54346900000,7115600000,7111400000,4200000,0,52000000,0,0,0,2617700000,9785300000,1700000,40200000,0,0,187500000,229400000,0,40200000,10014700000,0,0,3540200000,0,0,0,40775500000,44315700000,44332200000,16500000,54346900000,29598900000,93900000,-1698600000
"2025-09-30","HATHWAY.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1792500000,21414200000,23206700000,4389000000,4389000000,0,8900000,0,1948200000,29552800000,12029500000,904600000,564000000,1468600000,8184700000,2696800000,414500000,24794100000,0,54346900000,7115600000,7111400000,4200000,0,52000000,0,0,0,2617700000,9785300000,1700000,40200000,0,0,187500000,229400000,0,40200000,10014700000,0,0,3540200000,0,0,0,40775500000,44315700000,44332200000,16500000,54346900000,29598900000,93900000,-1698600000
"2025-09-30","HATHWAYB.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2486000,0,2486000,545000,545000,0,0,0,4862000,7893000,7089000,0,249000,249000,1137000,9481000,945000,18901000,0,26794000,3366000,3366000,0,81000,0,0,0,0,4152000,7599000,0,0,0,0,1478000,1478000,0,0,9077000,0,0,81000000,0,0,-63283000,0,17717000,17717000,0,26794000,1137000,0,-2486000
"2025-09-30","HATSUN.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",496600000,223000000,719600000,101000000,101000000,0,5770500000,0,408100000,6999200000,34106900000,704600000,856200000,1560800000,1194000000,5500000,426600000,37293800000,0,44293000000,2784100000,2548800000,235300000,0,7206300000,0,0,0,2687900000,12678300000,9195800000,3711200000,0,0,417400000,13324400000,0,3711200000,26002700000,0,0,222800000,0,0,0,18067500000,18290300000,18290300000,0,44293000000,1417000000,20113300000,19616700000
"2025-09-30","HATSUN.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",496600000,223000000,719600000,101000000,101000000,0,5770500000,0,408100000,6999200000,34106900000,704600000,856200000,1560800000,1194000000,5500000,426600000,37293800000,0,44293000000,2784100000,2548800000,235300000,0,7206300000,0,0,0,2687900000,12678300000,9195800000,3711200000,0,0,417400000,13324400000,0,3711200000,26002700000,0,0,222800000,0,0,0,18067500000,18290300000,18290300000,0,44293000000,1417000000,20113300000,19616700000
"2025-09-30","HAVELLS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",14616500000,0,14616500000,8503200000,8503200000,0,48543100000,0,3801400000,75464200000,37248100000,3104700000,10906200000,14010900000,6812000000,0,2934800000,61005800000,0,136470000000,28070400000,27556300000,514100000,0,764400000,0,0,1270500000,12901400000,43006700000,0,2095400000,77100000,3717800000,698100000,6588400000,0,2095400000,49595100000,0,0,627200000,0,0,0,86079100000,86706300000,86874900000,168600000,136470000000,6812000000,2859800000,-11756700000
"2025-09-30","HAVELLS.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",14616500000,0,14616500000,8503200000,8503200000,0,48543100000,0,3801400000,75464200000,37248100000,3104700000,10906200000,14010900000,6812000000,0,2934800000,61005800000,0,136470000000,28070400000,27556300000,514100000,0,764400000,0,0,1270500000,12901400000,43006700000,0,2095400000,77100000,3717800000,698100000,6588400000,0,2095400000,49595100000,0,0,627200000,0,0,0,86079100000,86706300000,86874900000,168600000,136470000000,6812000000,2859800000,-11756700000
"2025-09-30","HAVISHA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",802000,9878000,10680000,21283000,19730000,1553000,63841000,0,13394000,109198000,539127000,0,0,0,0,0,98557000,637684000,0,746882000,23114000,23114000,0,0,80627000,30000000,0,0,21694000,155435000,12333000,339715000,0,8588000,8605000,369241000,0,369715000,524676000,0,0,606684000,0,0,0,-384478000,222206000,222206000,0,746882000,2541000,462675000,461873000
"2025-09-30","HAVISHA.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",802000,9878000,10680000,21283000,19730000,1553000,63841000,0,13394000,109198000,539127000,0,0,0,0,0,98557000,637684000,0,746882000,23114000,23114000,0,0,80627000,30000000,0,0,21694000,155435000,12333000,339715000,0,8588000,8605000,369241000,0,369715000,524676000,0,0,606684000,0,0,0,-384478000,222206000,222206000,0,746882000,2541000,462675000,461873000
"2025-09-30","HAWAENG.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",118253000,0,118253000,268475000,246325000,22150000,179912000,0,51352000,617992000,48652000,0,0,0,1336000,0,0,49988000,1000,667981000,116812000,116812000,0,0,214347000,0,0,0,26371000,357530000,4861000,0,0,7229000,89558000,101648000,0,0,459178000,0,0,35264000,0,0,0,173539000,208803000,208803000,0,667981000,1336000,219208000,100955000
"2025-09-30","HAWKINCOOK.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1909400000,0,1909400000,562400000,562400000,0,1852700000,0,624400000,4948900000,1202200000,0,4500000,4500000,23700000,0,119000000,1349400000,0,6298300000,914100000,877500000,36600000,0,424200000,0,0,0,952400000,2290700000,178600000,0,0,0,107000000,285600000,0,0,2576300000,0,0,52900000,0,0,0,3669100000,3722000000,3722000000,0,6298300000,23700000,602800000,-1306600000
"2025-09-30","HAZOOR.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",203239000,6121938000,6325177000,1366209000,1366209000,0,215726000,0,3248919000,11156031000,1259815000,37650000,462298000,499948000,89217000,0,58316000,1907296000,1000,13063328000,2925579000,2524882000,400697000,0,11256000,0,400697000,0,1417148000,4353983000,3797934000,0,0,5357000,95549000,3898840000,0,0,8252823000,0,0,231635000,0,0,0,4578870000,4810505000,4810505000,0,13063328000,89717000,3809190000,3605951000
"2025-08-31","HBBHF","EUR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",380900000,100000,381000000,61200000,61200000,0,1159400000,0,161200000,1762800000,2720400000,0,73400000,73400000,200000,40600000,28200000,2862800000,0,4625600000,371900000,371900000,0,0,194100000,102800000,58600000,0,421200000,1090000000,459100000,821600000,0,23000000,62500000,1366200000,0,924400000,2456200000,0,0,48000000,1852900000,0,184299999,0,2085200000,2169400000,84200000,4625600000,300000,1577600000,1196700000
"2025-09-30","HBESD.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",132865000,75867000,133684000,80543000,49043000,31500000,142426000,0,80073000,436726000,4014260000,0,1179000,1179000,0,366696000,46529000,4428664000,0,4865390000,157857000,157857000,0,0,344157000,0,0,0,135805000,637819000,2331003000,0,0,0,98186000,2429189000,0,0,3067008000,0,0,224837000,0,0,0,1573545000,1798382000,1798382000,0,4865390000,44516000,2675160000,2542295000
"2025-09-30","HBGRF","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",63000000,0,63000000,315000000,217000000,98000000,697000000,15000000,58000000,1148000000,665000000,0,0,229000000,0,69000000,69000000,1032000000,1000000,2181000000,209000000,197000000,12000000,0,8000000,24000000,12000000,0,622000000,863000000,25000000,42000000,20000000,12000000,686000000,785000000,0,66000000,1648000000,0,0,779000000,0,-246000000,0,0,533000000,533000000,0,2181000000,9000000,99000000,36000000
"2025-09-30","HBGRY","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",63000000,0,63000000,315000000,217000000,98000000,697000000,15000000,58000000,1148000000,665000000,0,0,229000000,0,69000000,69000000,1032000000,1000000,2181000000,209000000,197000000,12000000,0,8000000,24000000,12000000,0,622000000,863000000,25000000,42000000,20000000,12000000,686000000,785000000,0,66000000,1648000000,0,0,779000000,0,-246000000,0,0,533000000,533000000,0,2181000000,9000000,99000000,36000000
"2025-08-31","HBH.DE","EUR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",380900000,100000,381000000,61200000,61200000,1600000,1159400000,0,161200000,1762800000,2720400000,0,73400000,73400000,20400000,40600000,8000000,2862800000,0,4625600000,430500000,371900000,58600000,0,194100000,102800000,58600000,0,362600000,1090000000,459100000,821600000,0,23000000,62500000,1366200000,0,924400000,2456200000,0,0,48000000,1906700000,130600000,0,-100000,2085200000,2169400000,84200000,4625600000,20500000,1577600000,1196700000
"2025-08-31","HBH3.SW","EUR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",380900000,100000,381000000,61200000,61200000,1600000,1159400000,0,161200000,1762800000,2720400000,0,73400000,73400000,20400000,40600000,8000000,2862800000,0,4625600000,430500000,371900000,58600000,0,194100000,102800000,58600000,0,362600000,1090000000,459100000,821600000,0,23000000,62500000,1366200000,0,924400000,2456200000,0,0,48000000,1906700000,130600000,0,-100000,2085200000,2169400000,84200000,4625600000,20500000,1577600000,1196700000
"2025-09-30","HBLEAS.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",11184000,0,11184000,21105000,4605000,16500000,0,0,7755000,40044000,61000,0,0,0,0,171000,21636000,21868000,0,61912000,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,6182000,6682000,0,0,6682000,0,0,128627000,0,0,0,-73397000,55230000,55230000,0,61912000,21636000,500000,-10684000
"2025-09-30","HBPOR.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",48411000,507448000,555859000,242424000,11459000,230965000,0,0,30486000,828769000,219197000,0,313000,313000,0,0,1876081000,2095591000,0,2924360000,1012000,979000,33000,0,2558000,606000,33000,0,12969000,17145000,1088000,1928000,0,86774000,11731000,101521000,0,2534000,118666000,0,0,110379000,0,0,0,2691062000,2801441000,2805694000,4253000,2924360000,507448000,6180000,-42231000
"2025-09-30","HBSL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10821000,26191000,37012000,0,0,0,0,0,94537000,131549000,12441000,0,0,0,0,0,937622000,950063000,0,1081612000,4846000,0,4846000,0,0,0,4846000,0,0,4846000,123491000,0,0,16596000,13652000,153739000,0,0,158585000,0,0,76808000,0,0,0,846219000,923027000,923027000,0,1081612000,931496000,123491000,112670000
"2025-09-30","HCC.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4672100000,1897000000,6569100000,41819900000,41819900000,0,1490000000,0,2859700000,52738700000,1899600000,0,543100000,543100000,26883500000,1902200000,1402900000,32631300000,0,85370000000,22448900000,22382600000,66300000,0,6090900000,0,0,0,22556500000,51096300000,10013300000,0,0,9600000,13327800000,23350700000,0,0,74447000000,0,0,1819500000,0,0,0,9103500000,10923000000,10923000000,0,85370000000,28780500000,16104200000,11432100000
"2025-09-30","HCC.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4672100000,1897000000,6569100000,41819900000,41819900000,0,1490000000,0,2859700000,52738700000,1899600000,0,543100000,543100000,26883500000,1902200000,1402900000,32631300000,0,85370000000,22448900000,22382600000,66300000,0,6090900000,0,0,0,22556500000,51096300000,10013300000,0,0,9600000,13327800000,23350700000,0,0,74447000000,0,0,1819500000,0,0,0,9103500000,10923000000,10923000000,0,85370000000,28780500000,16104200000,11432100000
"2025-09-30","HCG.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1826100000,190700000,2016800000,4356200000,4318800000,37400000,615500000,0,649200000,7637700000,20514600000,4299800000,409300000,4709100000,787200000,366000000,1841400000,28218300000,0,35856000000,4020000000,3829700000,190300000,0,2888100000,598600000,190300000,0,2891300000,10398000000,6151400000,8040700000,0,30500000,1298200000,15520800000,0,8639300000,25918800000,0,0,1410000000,0,0,0,7796200000,9206200000,9937200000,731000000,35856000000,977900000,17678800000,15852700000
"2025-09-30","HCG.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1826100000,190700000,2016800000,4356200000,4318800000,37400000,615500000,0,649200000,7637700000,20514600000,4299800000,409300000,4709100000,787200000,366000000,1841400000,28218300000,0,35856000000,4020000000,3829700000,190300000,0,2888100000,598600000,190300000,0,2891300000,10398000000,6151400000,8040700000,0,30500000,1298200000,15520800000,0,8639300000,25918800000,0,0,1410000000,0,0,0,7796200000,9206200000,9937200000,731000000,35856000000,977900000,17678800000,15852700000
"2025-09-30","HCL-INSYS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1672100000,266899999,1939000000,168300000,168300000,0,3100000,0,231300000,2341700000,15200000,0,1600000,1600000,117500000,0,1764000000,1898300000,0,4240000000,514100000,514100000,0,0,3550000000,0,0,0,3167300000,7231400000,0,0,0,0,15200000,15200000,0,0,7246600000,0,0,658400000,0,0,0,-3665000000,-3006600000,-3006600000,0,4240000000,384400000,3550000000,1877900000
"2025-09-30","HCL-INSYS.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1672100000,266899999,1939000000,168300000,168300000,0,3100000,0,231300000,2341700000,15200000,0,1600000,1600000,117500000,0,1764000000,1898300000,0,4240000000,514100000,514100000,0,0,3550000000,0,0,0,3167300000,7231400000,0,0,0,0,15200000,15200000,0,0,7246600000,0,0,658400000,0,0,0,-3665000000,-3006600000,-3006600000,0,4240000000,384400000,3550000000,1877900000
"2025-09-30","HCLTECH.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",94876314000,179092368000,299286800000,285073120000,285073120000,0,1599039000,29848728000,45572612000,661380298000,78352911000,227951893000,61118824000,289070717000,2665065000,0,54367326000,424456019000,0,1085836317000,33757490000,33757490000,0,61207660000,23008395000,16701074000,0,0,153685415000,288360033000,533013000,27450170000,0,0,56588214000,84571396000,0,44151244000,372931429000,-13502996000,0,6396156000,688475125000,88836000,31270096000,0,712727217000,712904888000,177671000,1085836317000,181757433000,67692651000,-27183663000
"2025-09-30","HCLTECH.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",94876314000,179092368000,299286800000,285073120000,285073120000,0,1599039000,29848728000,45572612000,661380298000,78352911000,227951893000,61118824000,289070717000,2665065000,0,54367326000,424456019000,0,1085836317000,33757490000,33757490000,0,61207660000,23008395000,16701074000,0,0,153685415000,288360033000,533013000,27450170000,0,0,56588214000,84571396000,0,44151244000,372931429000,-13502996000,0,6396156000,688475125000,88836000,31270096000,0,712727217000,712904888000,177671000,1085836317000,181757433000,67692651000,-27183663000
"2025-09-30","HDB","INR","0001144967","2025-09-30","2025-09-30 12:01:33","2026","Q2",1770578700000,0,1770578700000,0,0,0,0,0,0,1770578700000,155377500000,0,0,0,12503907700000,0,30717550100000,43376835300000,0,45147414000000,0,0,0,0,0,0,0,0,27981698300000,27981698300000,5995072400000,0,0,0,5527203600000,11522276000000,0,0,39503974300000,0,0,15363700000,0,0,5376075100000,41835300000,5433274100000,5643439700000,210165600000,45147414000000,12503907700000,5995072400000,4224493700000
"2025-09-30","HDD.DE","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",63000000,0,63000000,315000000,217000000,98000000,697000000,15000000,58000000,1148000000,665000000,0,229000000,229000000,47000000,69000000,22000000,1032000000,1000000,2181000000,209000000,197000000,12000000,0,8000000,24000000,12000000,0,622000000,863000000,25000000,42000000,20000000,12000000,686000000,785000000,0,66000000,1648000000,0,0,779000000,-276000000,-246000000,0,160000000,533000000,533000000,0,2181000000,47000000,99000000,36000000
"2025-09-30","HDD.SW","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",63000000,0,63000000,315000000,217000000,98000000,697000000,15000000,58000000,1148000000,665000000,0,229000000,229000000,47000000,69000000,22000000,1032000000,1000000,2181000000,209000000,197000000,12000000,0,8000000,24000000,12000000,0,622000000,863000000,25000000,42000000,20000000,12000000,686000000,785000000,0,66000000,1648000000,0,0,779000000,-276000000,-246000000,0,160000000,533000000,533000000,0,2181000000,47000000,99000000,36000000
"2025-09-30","HDFCAMC.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",442200000,0,442200000,1620800000,0,1620800000,0,0,-2063000000,0,2178700000,60400000,0,153000000,0,0,-2331700000,0,84335800000,84335800000,0,0,0,0,0,0,0,0,588400000,588400000,0,2503500000,0,2358800000,-4862300000,0,6334500000,2503500000,6922900000,0,0,1070000000,0,0,0,76342900000,77412900000,77412900000,0,84335800000,0,2503500000,2061300000
"2025-09-30","HDFCAMC.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",442200000,0,442200000,1620800000,0,1620800000,0,0,-2063000000,0,2178700000,60400000,0,153000000,0,0,-2331700000,0,84335800000,84335800000,0,0,0,0,0,0,0,0,588400000,588400000,0,2503500000,0,2358800000,-4862300000,0,6334500000,2503500000,6922900000,0,0,1070000000,0,0,0,76342900000,77412900000,77412900000,0,84335800000,0,2503500000,2061300000
"2025-09-30","HDFCBANK.BO","INR","0001144967","2025-09-30","2025-09-30 12:01:33","2026","Q2",1770578700000,0,1770578700000,0,0,0,0,0,0,1770578700000,155377500000,0,0,0,12503907700000,0,30717550100000,43376835300000,0,45147414000000,0,0,0,0,0,0,0,0,27981698300000,27981698300000,5995072400000,0,0,0,5527203600000,11522276000000,0,0,39503974300000,0,0,15363700000,0,0,5376075100000,41835300000,5433274100000,5643439700000,210165600000,45147414000000,12503907700000,5995072400000,4224493700000
"2025-09-30","HDFCBANK.NS","INR","0001144967","2025-09-30","2025-09-30 12:01:33","2026","Q2",1770578700000,0,1770578700000,0,0,0,0,0,0,1770578700000,155377500000,0,0,0,12503907700000,0,30717550100000,43376835300000,0,45147414000000,0,0,0,0,0,0,0,0,27981698300000,27981698300000,5995072400000,0,0,0,5527203600000,11522276000000,0,0,39503974300000,0,0,15363700000,0,0,5376075100000,41835300000,5433274100000,5643439700000,210165600000,45147414000000,12503907700000,5995072400000,4224493700000
"2025-09-30","HEADSUP.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10486000,62670000,73156000,180265000,105175000,75090000,0,0,0,253421000,1525000,0,0,0,11349000,0,7666000,20540000,0,273961000,49208000,49208000,0,0,0,0,0,0,28175000,77383000,0,0,0,0,5981000,5981000,0,0,83364000,0,0,220826000,0,0,0,-30229000,190597000,190597000,0,273961000,11849000,0,-10486000
"2025-09-30","HEADSUP.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10486000,62670000,73156000,180265000,105175000,75090000,0,0,0,253421000,1525000,0,0,0,11349000,0,7666000,20540000,0,273961000,49208000,49208000,0,0,0,0,0,0,28175000,77383000,0,0,0,0,5981000,5981000,0,0,83364000,0,0,220826000,0,0,0,-30229000,190597000,190597000,0,273961000,11849000,0,-10486000
"2025-09-30","HEALTHYLIFE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",0,0,2726000,0,0,0,0,0,-2726000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343775000,-343775000,0,0,-343775000,0,0,0,0,0,343632000,143000,343775000,343775000,0,0,0,0,0
